datetime,temp,pressure,humidity,gas,lyd,lys
2023-11-24T11:50:36.394678,22.56,989.02,16.37,177.53,261,216
2023-11-24T11:50:37.765926,22.55,989.02,16.37,177.35,261,333
2023-11-24T11:50:39.134702,22.55,989.01,16.37,177.72,261,206
2023-11-24T11:50:40.505936,22.55,989.02,16.36,177.16,262,312
2023-11-24T11:50:41.878439,22.55,989.02,16.38,177.35,262,236
2023-11-24T11:50:43.250927,22.55,989.01,16.38,177.72,262,240
2023-11-24T11:50:44.623287,22.55,989.01,16.38,177.91,261,333
2023-11-24T11:50:45.990683,22.54,989.01,16.38,177.72,261,208
2023-11-24T11:50:47.363159,22.54,989.01,16.36,177.16,261,289
2023-11-24T11:50:48.734451,22.54,989.01,16.34,177.91,261,309
2023-11-24T11:50:50.106897,22.54,989.01,16.35,177.72,261,204
2023-11-24T11:50:51.479422,22.53,989.01,16.32,177.91,262,322
2023-11-24T11:50:52.850677,22.53,989.02,16.33,177.72,261,283
2023-11-24T11:50:54.223042,22.53,989.02,16.32,178.10,261,212
2023-11-24T11:50:55.591690,22.53,989.01,16.33,178.48,261,334
2023-11-24T11:50:56.964051,22.53,989.01,16.34,178.10,261,222
2023-11-24T11:50:58.335343,22.53,989.01,16.35,178.48,261,249
2023-11-24T11:50:59.707777,22.52,989.01,16.36,177.91,261,325
2023-11-24T11:51:01.080289,22.52,989.01,16.39,177.91,261,204
2023-11-24T11:51:02.451631,22.52,989.01,16.39,177.72,261,326
2023-11-24T11:51:03.824030,22.52,989.01,16.39,178.67,261,252
2023-11-24T11:51:05.191379,22.52,989.01,16.41,177.91,261,236
2023-11-24T11:51:06.563815,22.52,989.01,16.43,178.10,261,312
2023-11-24T11:51:07.936184,22.52,989.01,16.42,177.91,261,214
2023-11-24T11:51:09.308562,22.52,989.01,16.45,178.48,261,335
2023-11-24T11:51:10.680900,22.52,989.00,16.44,178.29,261,207
2023-11-24T11:51:12.052182,22.52,988.99,16.46,178.86,261,313
2023-11-24T11:51:13.420920,22.51,989.00,16.46,178.48,261,278
2023-11-24T11:51:14.792191,22.51,989.00,16.48,178.86,261,222
2023-11-24T11:51:16.164701,22.51,988.99,16.48,178.86,261,331
2023-11-24T11:51:17.537143,22.51,989.00,16.48,179.05,262,203
2023-11-24T11:51:18.908301,22.51,988.99,16.48,178.48,261,326
2023-11-24T11:51:20.280800,22.51,988.99,16.48,178.48,261,248
2023-11-24T11:51:21.653295,22.52,988.99,16.48,178.67,261,238
2023-11-24T11:51:23.024524,22.52,988.99,16.47,178.67,262,326
2023-11-24T11:51:24.393332,22.52,988.99,16.47,177.91,261,205
2023-11-24T11:51:25.765773,22.52,988.99,16.48,177.16,261,335
2023-11-24T11:51:27.136928,22.52,988.99,16.48,177.16,261,213
